Unnamed: 0,index,id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,x,y,z,cores,top_1_deputy,top_2_deputy,top_3_deputy,top_4_deputy,top_5_deputy,top_6_deputy,top_7_deputy,top_8_deputy,top_9_deputy,top_10_deputy,distance,first_name,gender
342,342,92776,https://dadosabertos.camara.leg.br/api/v2/deputados/92776,Stefano Aguiar,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MG,56,https://www.camara.gov.br/internet/deputado/bandep/92776.jpg,0.3186901211738586,-0.0889442563056945,0.1604265123605728,#BDB76B,,,,,,,,,,,0.3677106742151481,Stefano,Masculino
343,343,204534,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,Tabata Amaral,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,56,https://www.camara.gov.br/internet/deputado/bandep/204534.jpg,-0.2999469637870788,0.3771418035030365,0.0892754718661308,#FFD700,,,,,,,,,,,0.4900757399744763,Tabata,Feminino
344,344,178922,https://dadosabertos.camara.leg.br/api/v2/deputados/178922,Tadeu Alencar,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,56,https://www.camara.gov.br/internet/deputado/bandep/178922.jpg,-0.2025770992040634,0.4681330025196075,0.0334672890603542,#FFD700,10.0,43.0,141.0,231.0,464.0,494.0,,,,,0.5111810331056944,Tadeu,Masculino
345,345,204464,https://dadosabertos.camara.leg.br/api/v2/deputados/204464,Talíria Petrone,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204464.jpg,0.1309689879417419,0.4473521709442138,-0.3264082670211792,#800080,,,,,,,,,,,0.5690511377993674,Talíria,Feminino
346,346,178901,https://dadosabertos.camara.leg.br/api/v2/deputados/178901,Tereza Cristina,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MS,56,https://www.camara.gov.br/internet/deputado/bandep/178901.jpg,-0.2677648067474365,-0.2932854294776916,0.3085388541221618,#00BFFF,245.0,483.0,,,,,,,,,0.5029021369803699,Tereza,Feminino
347,347,204466,https://dadosabertos.camara.leg.br/api/v2/deputados/204466,Tereza Nelma,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,AL,56,https://www.camara.gov.br/internet/deputado/bandep/204466.jpg,0.1922423243522644,0.0965815633535385,0.19145467877388,#BDB76B,,,,,,,,,,,0.2879930618549419,Tereza,Feminino
348,348,143084,https://dadosabertos.camara.leg.br/api/v2/deputados/143084,Tiago Dimas,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,TO,56,https://www.camara.gov.br/internet/deputado/bandep/143084.jpg,-0.067469835281372,0.0172450505197048,0.0654321610927581,#228B22,194.0,217.0,351.0,37.0,111.0,138.0,201.0,184.0,384.0,150.0,0.0955559424922976,Tiago,Masculino
349,349,204519,https://dadosabertos.camara.leg.br/api/v2/deputados/204519,Tiago Mitraud,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,MG,56,https://www.camara.gov.br/internet/deputado/bandep/204519.jpg,-0.0608652755618095,0.1923870742321014,-0.3475315868854522,#004445,1.0,16.0,144.0,213.0,228.0,287.0,360.0,,,,0.4018651166547349,Tiago,Masculino
350,350,160976,https://dadosabertos.camara.leg.br/api/v2/deputados/160976,Tiririca,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.gov.br/internet/deputado/bandep/160976.jpg,0.0795799568295478,0.0996208488941192,0.4166933000087738,#8B0000,,,,,,,,,,,0.4357643736419713,Tiririca,Feminino
351,351,197438,https://dadosabertos.camara.leg.br/api/v2/deputados/197438,Tito,AVANTE,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,BA,56,https://www.camara.gov.br/internet/deputado/bandep/197438.jpg,0.0902790799736976,-0.0318539105355739,0.2297240197658538,#DC143C,217.0,194.0,138.0,72.0,99.0,150.0,184.0,220.0,273.0,37.0,0.2488736811209413,Tito,Masculino
352,352,178934,https://dadosabertos.camara.leg.br/api/v2/deputados/178934,Toninho Wandscheer,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,PR,56,https://www.camara.gov.br/internet/deputado/bandep/178934.jpg,0.1844837963581085,-0.2996780276298523,0.0789950191974639,#00CED1,194.0,64.0,351.0,201.0,217.0,241.0,138.0,121.0,184.0,150.0,0.3606679975002305,Toninho,Masculino
353,353,157130,https://dadosabertos.camara.leg.br/api/v2/deputados/157130,Túlio Gadêlha,REDE,https://dadosabertos.camara.leg.br/api/v2/partidos/36886,PE,56,https://www.camara.gov.br/internet/deputado/bandep/157130.jpg,-0.0070073236711323,0.5598210692405701,-0.2740076780319214,#FFA500,,,,,,,,,,,0.6233208963055323,Túlio,Masculino
354,354,74376,https://dadosabertos.camara.leg.br/api/v2/deputados/74376,Vander Loubet,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MS,56,https://www.camara.gov.br/internet/deputado/bandep/74376.jpg,-0.1565783768892288,0.4729873836040497,-0.0536101981997489,#FF0000,15.0,54.0,469.0,27.0,40.0,204.0,267.0,34.0,137.0,310.0,0.5011066817643587,Vander,Masculino
355,355,141553,https://dadosabertos.camara.leg.br/api/v2/deputados/141553,Vanderlei Macris,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,https://www.camara.gov.br/internet/deputado/bandep/141553.jpg,0.3023191690444946,0.124607540667057,-0.1595103442668914,#0072C6,,,,,,,,,,,0.3638234037153027,Vanderlei,Masculino
356,356,74283,https://dadosabertos.camara.leg.br/api/v2/deputados/74283,Vicentinho,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,56,https://www.camara.gov.br/internet/deputado/bandep/74283.jpg,0.1843612343072891,0.4640649259090423,0.0020654976833611,#FF0000,27.0,40.0,54.0,137.0,269.0,320.0,367.0,,,,0.499349162865977,Vicentinho,Masculino
357,357,141555,https://dadosabertos.camara.leg.br/api/v2/deputados/141555,Vinicius Carvalho,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,56,https://www.camara.gov.br/internet/deputado/bandep/141555.jpg,0.0241208802908658,-0.2863890826702118,-0.1686692833900451,#FF7F00,,,,,,,,,,,0.3332414300443494,Vinicius,Masculino
358,358,204478,https://dadosabertos.camara.leg.br/api/v2/deputados/204478,Vinicius Farah,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204478.jpg,-0.1612492650747299,-0.1484044939279556,0.4490788280963897,#8B4513,,,,,,,,,,,0.4996969212928772,Vinicius,Masculino
359,359,160591,https://dadosabertos.camara.leg.br/api/v2/deputados/160591,Vinicius Gurgel,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,AP,56,https://www.camara.gov.br/internet/deputado/bandep/160591.jpg,-0.029695339500904,-0.5364325642585754,0.333884596824646,#8B0000,,,,,,,,,,,0.6325508937483695,Vinicius,Masculino
360,360,204532,https://dadosabertos.camara.leg.br/api/v2/deputados/204532,Vinicius Poit,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,SP,56,https://www.camara.gov.br/internet/deputado/bandep/204532.jpg,0.2036787420511245,0.1062373295426368,0.3572635352611542,#004445,1.0,16.0,144.0,213.0,228.0,287.0,349.0,,,,0.4247453752298867,Vinicius,Masculino
361,361,178992,https://dadosabertos.camara.leg.br/api/v2/deputados/178992,Vitor Lippi,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,https://www.camara.gov.br/internet/deputado/bandep/178992.jpg,-0.0359262786805629,0.145071730017662,0.0825529992580413,#0072C6,435.0,,,,,,,,,,0.1707381095029725,Vitor,Masculino
362,362,215044,https://dadosabertos.camara.leg.br/api/v2/deputados/215044,Vivi Reis,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,PA,56,https://www.camara.gov.br/internet/deputado/bandep/215044.jpg,-0.1475929915904998,0.6204492449760437,0.1093766465783119,#800080,128.0,147.0,167.0,223.0,329.0,,,,,,0.6470735719952508,Vivi,Masculino
363,363,160569,https://dadosabertos.camara.leg.br/api/v2/deputados/160569,Waldenor Pereira,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,https://www.camara.gov.br/internet/deputado/bandep/160569.jpg,-0.2325294613838195,0.4465906918048858,0.2493031919002533,#FF0000,137.0,320.0,,,,,,,,,0.5618409720818429,Waldenor,Masculino
364,364,160518,https://dadosabertos.camara.leg.br/api/v2/deputados/160518,Weliton Prado,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,MG,56,https://www.camara.gov.br/internet/deputado/bandep/160518.jpg,0.2411253303289413,0.0814775228500366,-0.0336494632065296,#00CED1,,,,,,,,,,,0.2567339051043061,Weliton,Masculino
365,365,74043,https://dadosabertos.camara.leg.br/api/v2/deputados/74043,Wellington Roberto,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PB,56,https://www.camara.gov.br/internet/deputado/bandep/74043.jpg,-0.1230508014559745,-0.2444295883178711,0.2387544512748718,#8B0000,,,,,,,,,,,0.3631680208770683,Wellington,Masculino
366,366,74439,https://dadosabertos.camara.leg.br/api/v2/deputados/74439,Wolney Queiroz,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,PE,56,https://www.camara.gov.br/internet/deputado/bandep/74439.jpg,0.0956826284527778,0.3221080005168915,-0.245982363820076,#2E8B57,,,,,,,,,,,0.4164325307839606,Wolney,Masculino
367,367,178889,https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MA,56,https://www.camara.gov.br/internet/deputado/bandep/178889.jpg,0.023580988869071,0.5477579832077026,0.0708853900432586,#FF0000,137.0,320.0,54.0,34.0,269.0,155.0,260.0,40.0,469.0,116.0,0.552828734533036,Zé,Masculino
368,368,204559,https://dadosabertos.camara.leg.br/api/v2/deputados/204559,Zé Neto,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,https://www.camara.gov.br/internet/deputado/bandep/204559.jpg,-0.2179013937711715,0.4308404326438904,0.2518112063407898,#FF0000,,,,,,,,,,,0.5445304210482621,Zé,Masculino
369,369,160592,https://dadosabertos.camara.leg.br/api/v2/deputados/160592,Zeca Dirceu,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PR,56,https://www.camara.gov.br/internet/deputado/bandep/160592.jpg,-0.1948278397321701,0.4397479891777038,0.169670894742012,#FF0000,260.0,183.0,320.0,269.0,137.0,306.0,54.0,34.0,114.0,116.0,0.5100239147756632,Zeca,Feminino
370,370,160559,https://dadosabertos.camara.leg.br/api/v2/deputados/160559,Alceu Moreira,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RS,56,https://www.camara.gov.br/internet/deputado/bandep/160559.jpg,0.2100560814142227,-0.3787707388401031,0.1933757662773132,#006400,220.0,,,,,,,,,,0.4743258552133904,Alceu,Masculino
371,371,109429,https://dadosabertos.camara.leg.br/api/v2/deputados/109429,Benes Leocádio,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RN,56,https://www.camara.gov.br/internet/deputado/bandep/109429.jpg,0.0734357982873916,0.03803251683712,-0.0694856494665145,#8B4513,194.0,351.0,72.0,125.0,217.0,88.0,273.0,48.0,99.0,138.0,0.1080164074983778,Benes,Masculino
372,372,74052,https://dadosabertos.camara.leg.br/api/v2/deputados/74052,Bosco Costa,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SE,56,https://www.camara.gov.br/internet/deputado/bandep/74052.jpg,-0.1557854264974594,-0.2219048738479614,0.2952111661434173,#8B0000,194.0,217.0,88.0,138.0,150.0,351.0,234.0,99.0,37.0,68.0,0.4008247806239421,Bosco,Masculino
373,373,204531,https://dadosabertos.camara.leg.br/api/v2/deputados/204531,Capitão Derrite,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,56,https://www.camara.gov.br/internet/deputado/bandep/204531.jpg,-0.0057314578443765,-0.3729154169559479,-0.0262201614677906,#8B0000,195.0,220.0,332.0,46.0,234.0,176.0,150.0,138.0,226.0,77.0,0.3738800003742475,Capitão,Masculino
374,374,178924,https://dadosabertos.camara.leg.br/api/v2/deputados/178924,Capitão Fábio Abreu,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PI,56,https://www.camara.gov.br/internet/deputado/bandep/178924.jpg,0.1826739907264709,0.1347869783639907,0.1961871683597564,#BDB76B,,,,,,,,,,,0.3000445324505165,Capitão,Masculino
375,375,204487,https://dadosabertos.camara.leg.br/api/v2/deputados/204487,Capitão Wagner,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,CE,56,https://www.camara.gov.br/internet/deputado/bandep/204487.jpg,0.4747988283634186,-0.0365476496517658,0.0859546437859535,#8B4513,,,,,,,,,,,0.4838986039437533,Capitão,Masculino
376,376,74262,https://dadosabertos.camara.leg.br/api/v2/deputados/74262,Carlos Sampaio,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,56,https://www.camara.gov.br/internet/deputado/bandep/74262.jpg,-0.0680375471711158,0.0388125441968441,0.0821290388703346,#0072C6,435.0,37.0,210.0,99.0,138.0,275.0,150.0,423.0,184.0,217.0,0.113493173529771,Carlos,Masculino
377,377,204369,https://dadosabertos.camara.leg.br/api/v2/deputados/204369,Caroline de Toni,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SC,56,https://www.camara.gov.br/internet/deputado/bandep/204369.jpg,-0.1174160614609718,-0.2077106982469558,-0.2901984453201294,#8B0000,195.0,220.0,176.0,234.0,150.0,332.0,138.0,99.0,227.0,68.0,0.3756932303375518,Caroline,Feminino
378,378,141405,https://dadosabertos.camara.leg.br/api/v2/deputados/141405,Celso Maldaner,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,SC,56,https://www.camara.gov.br/internet/deputado/bandep/141405.jpg,0.2698084414005279,-0.3647686839103699,0.0167333129793405,#006400,,,,,,,,,,,0.4540184925484313,Celso,Masculino
379,379,204378,https://dadosabertos.camara.leg.br/api/v2/deputados/204378,Coronel Chrisóstomo,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RO,56,https://www.camara.gov.br/internet/deputado/bandep/204378.jpg,0.1256224066019058,-0.2454951405525207,0.0213194079697132,#8B0000,138.0,99.0,37.0,234.0,150.0,68.0,217.0,220.0,117.0,122.0,0.2765924262006021,Coronel,Masculino
380,380,164359,https://dadosabertos.camara.leg.br/api/v2/deputados/164359,Delegado Waldir,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,GO,56,https://www.camara.gov.br/internet/deputado/bandep/164359.jpg,-0.3047298192977905,-0.0495643280446529,-0.2470919489860534,#8B4513,201.0,194.0,111.0,217.0,99.0,351.0,63.0,138.0,121.0,150.0,0.395438132503061,Delegado,Masculino
381,381,178929,https://dadosabertos.camara.leg.br/api/v2/deputados/178929,Diego Garcia,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,PR,56,https://www.camara.gov.br/internet/deputado/bandep/178929.jpg,0.0309957154095172,-0.4122420251369476,-0.2652793228626251,#FF7F00,176.0,332.0,99.0,50.0,227.0,220.0,234.0,138.0,36.0,37.0,0.491199899024025,Diego,Masculino
382,382,204562,https://dadosabertos.camara.leg.br/api/v2/deputados/204562,Edilázio Júnior,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MA,56,https://www.camara.gov.br/internet/deputado/bandep/204562.jpg,0.334331750869751,-0.2041894793510437,-0.2380217760801315,#BDB76B,,,,,,,,,,,0.4583944033314803,Edilázio,Masculino
383,383,204364,https://dadosabertos.camara.leg.br/api/v2/deputados/204364,Eli Borges,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,TO,56,https://www.camara.gov.br/internet/deputado/bandep/204364.jpg,-0.3678500354290008,-0.1359528750181198,-0.0256868954747915,#8B0000,,,,,,,,,,,0.3930097319277762,Eli,Masculino
384,384,204477,https://dadosabertos.camara.leg.br/api/v2/deputados/204477,Felício Laterça,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/204477.jpg,-0.1596521139144897,-0.3225730359554291,-0.2281924486160278,#00BFFF,220.0,234.0,99.0,138.0,37.0,217.0,150.0,423.0,149.0,176.0,0.4261618877941177,Felício,Masculino
385,385,160667,https://dadosabertos.camara.leg.br/api/v2/deputados/160667,Guilherme Mussi,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SP,56,https://www.camara.gov.br/internet/deputado/bandep/160667.jpg,-0.0446778163313865,-0.343161791563034,-0.2995024621486664,#00BFFF,,,,,,,,,,,0.4576656501137108,Guilherme,Feminino
386,386,178964,https://dadosabertos.camara.leg.br/api/v2/deputados/178964,Heitor Schuch,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RS,56,https://www.camara.gov.br/internet/deputado/bandep/178964.jpg,0.3461815118789673,0.3892197906970978,-0.1236410364508628,#FFD700,,,,,,,,,,,0.5353697699083726,Heitor,Masculino
387,387,204373,https://dadosabertos.camara.leg.br/api/v2/deputados/204373,Hélio Costa,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SC,56,https://www.camara.gov.br/internet/deputado/bandep/204373.jpg,0.3220904469490051,-0.2287691086530685,0.1557675451040268,#BDB76B,217.0,135.0,184.0,201.0,194.0,180.0,2.0,241.0,351.0,423.0,0.4246658559355394,Hélio,Masculino
388,388,74141,https://dadosabertos.camara.leg.br/api/v2/deputados/74141,Josias Gomes,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,56,https://www.camara.gov.br/internet/deputado/bandep/74141.jpg,0.2451013177633285,0.3709390163421631,0.4829217195510864,#FF0000,,,,,,,,,,,0.6564173954340256,Josias,Masculino
389,389,178886,https://dadosabertos.camara.leg.br/api/v2/deputados/178886,Juscelino Filho,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MA,56,https://www.camara.gov.br/internet/deputado/bandep/178886.jpg,-0.1774738132953643,-0.0559340491890907,-0.0263029672205448,#8B4513,37.0,72.0,88.0,122.0,150.0,194.0,217.0,351.0,,,0.1879292908220815,Juscelino,Masculino
390,390,204375,https://dadosabertos.camara.leg.br/api/v2/deputados/204375,Leda Sadala,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AP,56,https://www.camara.gov.br/internet/deputado/bandep/204375.jpg,-0.0430780164897441,-0.0861795470118522,-0.1768239587545395,#00BFFF,,,,,,,,,,,0.2013686723834812,Leda,Feminino
391,391,196358,https://dadosabertos.camara.leg.br/api/v2/deputados/196358,Lourival Gomes,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/196358.jpg,0.0889793634414672,-0.1196243166923523,-0.2208651751279831,#00BFFF,217.0,194.0,184.0,351.0,138.0,99.0,68.0,150.0,220.0,2.0,0.266474632651732,Lourival,Masculino
392,392,146788,https://dadosabertos.camara.leg.br/api/v2/deputados/146788,Marcelo Aro,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MG,56,https://www.camara.gov.br/internet/deputado/bandep/146788.jpg,-0.1764735281467437,-0.1702270209789276,-0.3076909184455871,#00BFFF,,,,,,,,,,,0.3934384908747602,Marcelo,Masculino
393,393,204558,https://dadosabertos.camara.leg.br/api/v2/deputados/204558,Marcelo Nilo,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,BA,56,https://www.camara.gov.br/internet/deputado/bandep/204558.jpg,-0.1372138410806656,0.1875562071800232,-0.0887104123830795,#FF7F00,,,,,,,,,,,0.248745866902431,Marcelo,Masculino
394,394,160542,https://dadosabertos.camara.leg.br/api/v2/deputados/160542,Márcio Macêdo,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SE,56,https://www.camara.gov.br/internet/deputado/bandep/160542.jpg,0.0877293348312377,0.4018304049968719,0.5282878279685974,#FF0000,,,,,,,,,,,0.669516347634365,Márcio,Masculino
395,395,219585,https://dadosabertos.camara.leg.br/api/v2/deputados/219585,Marco Brasil,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,56,https://www.camara.gov.br/internet/deputado/bandep/219585.jpg,0.1440740972757339,-0.5401379466056824,0.4004773497581482,#00BFFF,,,,,,,,,,,0.6876688552919427,Marco,Masculino
396,396,178943,https://dadosabertos.camara.leg.br/api/v2/deputados/178943,Marcos Soares,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,56,https://www.camara.gov.br/internet/deputado/bandep/178943.jpg,-0.1567035764455795,-0.5263617634773254,-0.1402279585599899,#8B4513,,,,,,,,,,,0.5668126650699487,Marcos,Masculino
397,397,204403,https://dadosabertos.camara.leg.br/api/v2/deputados/204403,Marlon Santos,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,56,https://www.camara.gov.br/internet/deputado/bandep/204403.jpg,0.1358286738395691,-0.4411324858665466,-0.1087175160646438,#8B0000,,,,,,,,,,,0.474201219972156,Marlon,Masculino
398,398,74165,https://dadosabertos.camara.leg.br/api/v2/deputados/74165,Neucimar Fraga,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,ES,56,https://www.camara.gov.br/internet/deputado/bandep/74165.jpg,0.1758806407451629,-0.1345849335193634,0.1763834357261657,#00BFFF,,,,,,,,,,,0.2831222713209029,Neucimar,Masculino
